antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Possession of gun by felon or prohibited person'}),"frozenset({'Drug involvement', 'Possession (gun(s) found during commission of other crimes)'})",0.08465987886258845,0.05725579906835611,0.022396197565398793,0.2645432271613581,4.620374380689846,0.01754892855209106,1.2818485541888953
frozenset({'Possession (gun(s) found during commission of other crimes)'}),frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant'}),0.14966159754406344,0.03826733201370204,0.025329809048561643,0.16924721815229873,4.422759812251816,0.019602659005641912,1.1576640957461262
frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant'}),frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.03826733201370204,0.14966159754406344,0.025329809048561643,0.6619172990552888,4.422759812251816,0.019602659005641912,2.515178682848366
frozenset({'Possession (gun(s) found during commission of other crimes)'}),"frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant', 'Possession of gun by felon or prohibited person'})",0.14966159754406344,0.019077364372325673,0.012267829838681,0.08197045895537164,4.296739180296886,0.00941268100978854,1.0685087916794918
"frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant', 'Possession of gun by felon or prohibited person'})",frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.019077364372325673,0.14966159754406344,0.012267829838681,0.6430568499534016,4.296739180296886,0.00941268100978854,2.3822796497003127
frozenset({'Possession of gun by felon or prohibited person'}),frozenset({'Drug involvement'}),0.08465987886258845,0.08176182630649424,0.02854196546042884,0.3371368568428421,4.123401739817347,0.02162001914973704,1.3852605672417078
frozenset({'Drug involvement'}),frozenset({'Possession of gun by felon or prohibited person'}),0.08176182630649424,0.08465987886258845,0.02854196546042884,0.3490866917947231,4.123401739817347,0.02162001914973704,1.406239678308656
frozenset({'Possession of gun by felon or prohibited person'}),frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.08465987886258845,0.14966159754406344,0.04711557836594877,0.5565278263913196,3.7185746746253088,0.0344452456474869,1.9174560503682803
frozenset({'Possession (gun(s) found during commission of other crimes)'}),frozenset({'Possession of gun by felon or prohibited person'}),0.14966159754406344,0.08465987886258845,0.04711557836594877,0.31481408149526785,3.718574674625308,0.0344452456474869,1.3359003686691933
frozenset({'Officer Involved Incident'}),frozenset({'Brandishing/flourishing/open carry/lost/found'}),0.08528216008628967,0.0685220524612704,0.014537674683229225,0.17046560111188325,2.4877480313105442,0.008693966035786024,1.1228924910012832
frozenset({'Brandishing/flourishing/open carry/lost/found'}),frozenset({'Officer Involved Incident'}),0.0685220524612704,0.08528216008628967,0.014537674683229225,0.2121605258605778,2.4877480313105442,0.008693966035786024,1.1610459616952815
frozenset({'Brandishing/flourishing/open carry/lost/found'}),frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.0685220524612704,0.14966159754406344,0.012344874180663056,0.1801591420169521,1.2037766866941906,0.0020897543423112046,1.0371993468926617
frozenset({'Possession (gun(s) found during commission of other crimes)'}),frozenset({'Brandishing/flourishing/open carry/lost/found'}),0.14966159754406344,0.0685220524612704,0.012344874180663056,0.08248524927731359,1.2037766866941906,0.0020897543423112046,1.0152184984547061
frozenset({'Officer Involved Incident'}),frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.08528216008628967,0.14966159754406344,0.013328671162895446,0.15628908964558721,1.0442831842655729,0.0005652068423727709,1.0078551693716273
frozenset({'Possession (gun(s) found during commission of other crimes)'}),frozenset({'Officer Involved Incident'}),0.14966159754406344,0.08528216008628967,0.013328671162895446,0.08905872569595692,1.0442831842655729,0.0005652068423727709,1.0041457838350256
